"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Russian Federation","RUS","Gross domestic savings (current LCU)","NY.GDS.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","151300000","199000000","195487000","511080000","9254300000","59544700000","183838800000","411922100000","571925100000","566414000000","625823000000","1537533500000","2828846300000","3056782400000","3346400000000","4149533779300","5549290860300","7171565489300","9107501375100","11278913228800","13733349187000","9537618574800","13793941189900","19230200000000","20830000000000","20552100000000","22294100000000","24556300000000","24217600000000","26553700000000","34482100000000","34467600000000","",
"Russian Federation","RUS","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1459986357545.63","1416186830442.03","1344712738592.8","1149311538502.55","1049683004138.02","917740411956.464","879713577296.927","846679721605.062","858532524842.24","813030630484.777","865063897237.22","951570864960.202","1000101466517.97","1047106154523.45","1123544404800.4","1204439016241.71","1281522697121.64","1386608432989.65","1504469841529.42","1582701810889.97","1459251165972.78","1524917468442.01","1590489364644.29","1654492026998.83","1683535346495.76","1695930665412.95","1662474715110.35","1665694763578.53","1696106853061.04","1739125742080.49","1762462643295.84","",
"Russian Federation","RUS","Coal rents (% of GDP)","NY.GDP.COAL.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.585149671751561","0.456381227113651","0.400257094856914","0.238177961319817","0.161469948723687","0.258086330711618","0.233967668424643","0.178932141451351","0.259585907048649","0.223299765278775","0.26585568532562","0.586644992447318","0.337116239094138","0.276044399239129","0.806022133072027","0.693029379101988","0.559290205882217","0.422077958333549","1.35680489503831","0.687953420979399","0.799773177329053","0.800214743539998","0.399656075409702","0.167119907981045","0.182393547457758","0.289768738272195","0.373398509494955","0.452970078778278","0.526096502099383","","",
"Russian Federation","RUS","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.264626026078573","0.286330443708095","0.361912904652111","0.457708739664329","0.532602755140246","0.475870559822281","0.418169687323653","0.351980178217005","0.360937806105744","0.383588586476157","0.364637537666243","0.360375498822533","0.37310269895926","0.370801020967545","0.351634351687639","0.349885833689382","0.308917184177928","0.282469903812647","0.281506172193794","0.29691532242152","0.284367907598284","0.256253837469688","0.235486644452975","0.226896503228869","0.221582905007351","0.222697731248488","0.2116230561228","0.205762237091756","0.205762237091756","","",
"Russian Federation","RUS","Services, value added (annual % growth)","NV.SRV.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2.57234338204681","-8.43004213770128","-19.4795348775176","-2.48487638307535","-10.1256991755193","-0.636282105026595","1.61656814370461","-3.57171776536808","2.2487026977627","7.0937142288859","3.56808545829999","5.5399011110385","7.54708846399248","5.06398723129568","8.02804731591465","10.8843936484365","13.6215415114606","7.11965882806109","-5.27075061840314","3.864896583553","3.75280162522888","4.6550287076148","2.27741536773686","1.49309934434052","-2.05287925432337","-0.421167395347894","1.88801089622261","2.72267739751872","1.64841541649376","",
"Russian Federation","RUS","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","236013170065.256","232584875232.113","237562962962.963","194474009685.23","176319873160.832","162832265993.919","136615350537.158","138461838614.016","140466724286.949","91973209685.729","65621445978.879","88091006043.3701","97613986972.9174","100381263907.496","123308127691.255","187365425876.432","249292915243.031","314602505968.887","405794664205.185","511322812573.181","358564143145.644","457468961199.161","601780146356.82","642677405644.654","646277762311.894","575177726821.477","406236365960.645","372488621219.013","482858851558.376","547934792934.523","546787457628.244","",
"Russian Federation","RUS","Agriculture, forestry, and fishing, value added per worker (constant 2010 US$)","NV.AGR.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6092.10235416035","5122.14967392218","5030.38133916744","4487.28603317809","4306.69276611124","4269.60404159554","5735.33579937335","4977.35581058913","4274.66117153581","4828.28500614033","6469.57466570356","6898.767334613","7149.91301088184","7336.49955179533","7461.09375232568","7811.57467656521","8450.30425409665","9368.84047535753","10048.8221883965","9360.53055102877","10658.1362438258","10920.2799560014","11963.7363987471","12792.0973595332","13276.690212785","13505.7896754737","15713.8724602427","15931.8285969028","16378.7149185234","",
"Russian Federation","RUS","Gross capital formation (current LCU)","NE.GDI.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","145700000","193900000","194100000","507200000","6580000000","46320000000","155970000000","363400000000","475200000000","514800000000","393500000000","715300000000","1365700000000","1963100000000","2169300000000","2755100000000","3558900000000","4338700000000","5698800000000","8034100000000","10526100000000","7344800000000","10472700000000","14584100000000","16721900000000","16985000000000","17695500000000","18402800000000","19773400000000","21681200000000","22996200000000","25427600000000","",
"Russian Federation","RUS","Exports of goods and services (constant 2010 US$)","NE.EXP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","301677564953.564","211246551867.29","150668500095.929","153851440593.004","173191739028.009","193173811540.552","200156098634.502","199155007458.034","202938441697.091","225666663446.107","247103822780.096","257482951991.006","284003813415.005","319787644924.375","357523028884.489","380762152336.581","408557966661.587","434296366018.103","436901504435.672","416366477840.8","445513189914.35","446850279509.006","452929327516.203","473590730561.476","476008089417.157","493493115126.848","509131195868.784","534657217353.414","564314139413.498","551127918367.239","",
"Russian Federation","RUS","Households and NPISHs Final consumption expenditure, PPP (constant 2017 international $)","NE.CON.PRVT.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","709454388324.939","743625482051.75","719212918069.073","698689344465.531","748432352815.296","817826058893.839","885579446353.594","952015794104.632","1065572749178.96","1189314458097.13","1332082559084.64","1520660157306.14","1679815256409.03","1593661469412.98","1680390446118.9","1792867999129.09","1927789222401.6","2025832218202.57","2067759131467.35","1872762150599.55","1825242046174.45","1892820767430.76","1955186650540.52","2004612523750.39","",
"Russian Federation","RUS","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2605000000","3439000000","1475000000","3891000000","3571000000","3347000000","2040000000","4264000000","4503000000","5291000000","5746000000","5169000000","6288000000","5229000000","5159000000","5535000000","6253000000","5066000000","6275000000","8730000000","8261000000","7986000000","5527000000","5990000000","6841000000","6015000000","6506000000","4718000000","",
"Russian Federation","RUS","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.5081722611","6.7513233452","9.8765417049","13.47744579","14.343405141","13.694161159","12.268445652","11.071937929","10.756424927","12.635021106","13.269307417","13.849351911","13.842473351","13.35318788","12.525958949","11.519006237","9.4021134179","8.0765492101","5.8541591495","6.0135828092","5.6643175433","5.2631961313","5.4868697292","5.191858809","5.3981060028","5.5041718616","5.3262154621","4.4608878153","4.0573657037","","",
"Russian Federation","RUS","Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports)","TX.VAL.MRCH.R5.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.79658113664935","1.37488875569843","0.714989119086321","1.43384871426904","1.03821363303641","1.13395488396295","1.0408872327573","1.8448314084504","1.22808883387964","0.974232673930254","1.66050455777861","2.21252541805255","1.71222197664318","1.19632770184201","1.22002561857384","1.31001982289679","1.31223246952922","1.88960696864723","1.66927275876626","0.976699545516873","1.7424585193419","1.59365077532024","1.57002228975924","1.99445849336249","2.2700095908018","2.18833890033592","2.03518754833754","2.08946317030867","",
"Russian Federation","RUS","Export unit value index (2000 = 100)","TX.UVI.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.647204529","41.5521387116","39.9731574406","44.9298289632","54.7694615261","69.1190604355","82.2516819213","91.7928769850999","123.6450053035","81.2347684869","100","132.9000000167","135.0264000313","129.2202648246","121.8547097145","78.5962877713","62.4054524894","75.292546054","90.5478339725","88.2841381406","",
"Russian Federation","RUS","Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports)","TM.VAL.MRCH.R2.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.76461205097566","3.42816771892838","28.8858402050698","31.4019336296189","33.7547764806895","28.9639495109682","27.5567294852472","28.9969977293047","35.9049926068551","20.7449399398607","24.4577884774033","25.385003539877","18.4760599736283","20.4323416472721","15.4826538026232","17.4680796470323","16.4824165049816","11.7272595234097","13.487800510241","14.7987658190761","16.8257703165536","15.2571142297447","14.5620363973782","14.5164374070744","12.8125230704238","13.1025117891357","13.5927740541451","13.7504837335345","",
"Russian Federation","RUS","Share of tariff lines with specific rates, primary products (%)","TM.TAX.TCOM.SR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","","1.237864","0","","","","0.1896158","0.2449661","","","0.2061549","","0.1773939","0.1785872","0.1923585","0.1455047","0.274885","0.1911442","0.214629","0","4.200895","5.156055","4.746229","0.0979095","0.1050052","",
"Russian Federation","RUS","Share of tariff lines with specific rates, manufactured products (%)","TM.TAX.MANF.SR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.0076101","","0.1645689","0","","","","1.814279","1.233217","","","1.636936","","0.5892183","0.2747525","0.4960826","0.4643087","0.7818593","0.5376069","0.6178794","0","0.5748848","0.8711272","0.6011586","0.520454","0.3395921","",
"Russian Federation","RUS","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21329000","12260000","11182000","10635000","12631000","18371000","18030000","20428000","20572000","24507000","28416000","29107000","34285000","36538000","34276000","39323000","43726000","47813000","54069000","45889000","34550000","31659000","39629000","41964000","45330000","",
